id,literal_id,printed_id,play_agricola_card_id,name_ja,name_en,min_players_number,prerequisite,cost,description,note,is_official_ja,victory_point,special_victory_point,has_arrow,has_bonus_point_icon,has_negative_bonus_icon,has_pan_icon,has_bread_icon,has_farm_planner_icon,has_actions_booster_icon,has_points_provider_icon,has_goods_provider_icon,has_food_provider_icon,has_crop_provider_icon,has_building_resource_provider_icon,has_livestock_provider_icon,has_cut_peat_icon,has_fell_trees_icon,has_slash_and_burn_icon,has_hiring_fare_icon,card_special_color_id,card_type_id,deck_id,revision_id
204052,D052,D052,9969,めん棒,Rolling Pin,,職業1,木材1,毎ラウンドの帰宅フェイズで、ストックに木材より多くのレンガがあるなら、食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204053,D053,D053,,喫茶店,Tea House,,ラウンド6以降に出す,木材1石材1,各ラウンド1回、2人目の人物の配置をスキップして、代わりに食料1を得られる。（この人物はそのラウンドの後の手番で配置できる。）,,0,2,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204054,D054,D054,9971,マスの池,Trout Pool,,,レンガ2,労働フェイズのはじめに、累積スペース「漁」に食料3以上あるなら、共通のストックから食料1を得る。,,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204055,D055,D055,9972,新しい市場,New Market,,,木材1レンガ1,ラウンド8〜11のアクションスペースを使用するたび、追加で食料1を得る。,,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204056,D056,D056,9973,屠畜場,Fatstock Stretcher,,,木材1,:鍋:進歩で羊か猪を食料に換えるたび、追加で食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204057,D057,D057,9974,卸売市場,Wholesale Market,,,木材2野菜2,開始前のラウンドスペースに食料1ずつ置く。これらのラウンドのはじめにその食料を得る。,,0,3,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204058,D058,D058,9975,種子散布機,Gritter,,ラウンド5以降に出す,木材1,畑に野菜を植えたアクションの終わりに、野菜畑の数だけ食料1を得る。（新たな野菜畑も含む。）,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204059,D059,D059,9976,掘り土窯,Earth Oven,,かまどを返す,,"いつでも:
野菜1→食料3 猪1→食料3
羊1→食料2 牛1→食料3
「パンを焼く」:
小麦1→食料2",,0,3,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,26,2
204060,D060,D060,9977,大製陶所,Large Pottery,,製陶所を返す,レンガ1石材1,"いつでも:
レンガ1→食料2
得点計算時:
レンガ3/5/6/7─1x→1/2/3/4点",,0,3,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,26,2
204061,D061,D061,9978,俵,Bale of Straw,,,,収穫のはじめに、小麦畑が3つ以上あるなら、食料2を得る。（小麦が植えられた畑カードも含む。）,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204062,D062,D062,9979,ビール栓,Beer Tap,,,木材1,このカードを出したとき、すぐに食料2を得る。収穫の食料供給フェイズで、小麦2/3/4を食料3/6/9に交換できる。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204063,D063,D063,9980,段地,Lynchet,,,,収穫の畑フェイズで、家と縦横に隣接する収穫した畑タイルにつき食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204064,D064,D064,9981,焼き菓子教室,Baking Course,,職業1,,"収穫のないラウンドの終わりに、「パンを焼く」アクションができる。
「パンを焼く」:小麦1→食料2",,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,2,26,2
204065,D065,D065,9982,麦ふるい,Grain Sieve,,,木材1,収穫の畑フェイズで、小麦2以上を収穫したら、追加で共通のストックから小麦1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204066,D066,D066*,6851,陶磁器,Potter Ceramics,,,,「パンを焼く」アクションを行うたび、その前にレンガちょうど1を小麦1と交換できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204067,D067,D067,9983,刈り取りフック,Reap Hook,,,木材1,ラウンド4、7、9、11、13、14のうち、以降の近い3ラウンドのスペースに小麦1を置く。これらのラウンドのはじめに、その小麦を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204068,D068,D068,9984,小さなカゴ,Small Basket,,職業2,,累積スペース「葦原」を使用するたび、葦1を支払って野菜1を得られる。4人以上のゲームでそうするなら、支払った葦をそのスペースに置く。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204069,D069,D069*,1408,小温室,Small Greenhouse,,職業1,木材2,現在のラウンドに4、7を足し、対応するラウンドスペースに野菜1ずつ置く。これらのラウンドのはじめに食料1を支払ってその野菜を購入してもよい。,,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204070,D070,D070,9985,わら肥料,Straw Manure,,畑2,,収穫の畑フェイズの前に、ストックの小麦1を支払って、野菜畑最大2つにそれぞれ野菜1ずつを置ける。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204071,D071,D071,9986,植え替え,Changeover,,,,いつでも、収穫の結果として畑の上に品物1があれば、その品物を捨てて、すぐにその畑にだけ「種をまく」アクションができる。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204072,D072,D072,9987,厩肥,Stable Manure,,職業最大1,,収穫の畑フェイズで、柵で囲われていない厩の数に等しい数の畑から、追加で1つ品物を収穫できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204073,D073,D073*,7463,補給ボート,Supply Boat,,職業1,木材1,累積スペース「漁」を使用するたび、その後に食料1を支払って小麦1か、食料3を払って野菜1を購入できる。,,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,26,2
204074,D074,D074,9988,王家の木材,Royal Wood,,,食料1,アクションスペース「農場拡充」を使用するか、進歩を建設した手番の終わりに、それらのアクションで支払った木材2につき木材1を得る（切り捨て）。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204075,D075,D075*,7878,樹木畑,Wood Field,,職業1,食料1,このカードは畑1であるが、畑2であるかのように木材を植えられる。このカードの木材は小麦のように種まきし、収穫する。,,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204076,D076,D076,9989,生活保護,Social Benefits,,職業最大1,葦1,収穫の食料供給フェイズの直後に、食料がなければ、木材1とレンガ1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204077,D077,D077,6803,再生レンガ,Recycled Brick,,職業3,食料1,いずれかのプレイヤーが石の家に改築するたび、あなたは新たに改築した部屋の数だけレンガ1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204078,D078,D078*,7981,葦の池,Reed Pond,,職業3,,この先3ラウンドのスペースに葦1ずつ置く。これらのラウンドのはじめにその葦を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204079,D079,D079*,7846,ニンジン博物館,Carrot Museum,,ラウンド8以前に出す,木材1レンガ2,ラウンド8、10、12終了時、あなたの野菜畑の数だけ石材1を得て、あなたのストックにある野菜の数だけ木材1を得る。,,0,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204080,D080,D080,9990,レンガハンマー,Brick Hammer,,,木材1/食料1,レンガ2以上をコストとする進歩を建設するたび、その後石材1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204081,D081,D081,9991,屋根はしご,Roof Ladder,,,木材1,改築するたび、支払う葦が1軽減される。また、そのアクションの終わりに石材1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204082,D082,D082,6834,狩りの記念品,Hunting Trophy,,,猪1を返すか調理する,アクションスペース「家の建て直し」で建設する進歩のコストの資材1軽減する。アクションスペース「農場の再開発」で建設する柵のコストを木材3軽減する。,,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,26,2
204083,D083,D083,9992,残飯,Pigswill,,,食料2/小麦1,アクションスペース「柵設置」を使用するたび、追加で猪1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2,26,2
204084,D084,D084*,7892,強力餌,Feed Pellets,,,,このカードを出したとき、すぐに羊1を得る。収穫の食料供給フェイズで、野菜ちょうど1をすでに飼っている種類の家畜1と交換してもよい。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2,26,2
204085,D085,D085,9833,読書家,Reader,1,,,自分の前に（このカードを含んで）6枚の職業が並び次第、このカードに人物1人を収容できる。ドラフトバリアントを使用しているなら、職業7が必要。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204086,D086,D086,9834,羊仲介者,Sheep Agent,1,,,自分の前にある（このカードを含む）家畜を保有できない職業カードそれぞれに羊1を飼える。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204087,D087,D087*,1614,建築士,Master Builder,1,,,あなたの家が5部屋以上になり次第、ゲーム中1回いつでも無料で1部屋建設してもよい。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204088,D088,D088,6717,石臼職人,Millwright,1,,,すぐに小麦1を得る。柵、厩の建設、部屋の建設または改築のアクションを行うたび、資材2までをそれぞれ小麦1で代用してもよい。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204089,D089,D089,1606,馬丁,Stablehand,1,,,柵1本以上建設するたび、追加で木材を支払わずに厩1を建設してもよい。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204090,D090,D090*,1439,鋤鍛冶,Plow Maker,1,,,アクションスペース「農地」または「耕作」を使用するたび、食料1を支払って追加で畑1を耕してよい。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204091,D091,D091*,1441,鋤手,Plowman,1,,,現在のラウンドに4、7、10を足し、対応するラウンドスペースに畑タイルを1ずつ置く。これらのラウンドのはじめに、食料1を支払ってその畑を耕せる。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204092,D092,D092,9853,児童相談員,Child Ombudsman,1,,,ラウンド5以降、家に空き部屋があれば、人物のアクションの終わりに、その人物で「家族を増やす」アクションを行える。そうするなら、マイナス2点を得る。,,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204093,D093,D093,9854,羊調査員,Sheep Inspector,1,,,各労働フェイズに1回、人物のアクションを完了した後で、羊1と食料2を払ってすでに配置している他の人物を家に戻すことができる。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204094,D094,D094,6708,恐妻家,Henpecked Husband,1,,,2番目の人物で「部屋の建設」アクションを行うたび、アクションスペース「集会所」以外にいる1番目の人物を家に戻す。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204095,D095,D095,9855,現場監督,Site Manager,1,,,このカードを出したとき、すぐに大きい進歩を建設する。コストを支払うとき、建設資材各種につき1つまでを食料1と置き換えてよい。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204096,D096,D096*,6705,家具調達人,Furnisher,1,,,このカードを出したとき、すぐに木材2を得る。新たに1部屋建設するたび、その後に木材1を軽減して進歩1を出せる。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204097,D097,D097*,6664,無心する学生,Begging Student,1,,,このカードを出したとき、すぐに物乞い1を得る。収穫のはじめに職業コストを支払うことなく職業1を出してもよい。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204098,D098,D098*,6674,交渉使節,Transactor,1,,,ラウンド14の最後の収穫直前に、あなたは全てのゲームボード上にある資材を全て得る。,,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204099,D099,D099,9856,土器作り,Earthenware Potter,1,,,このカードをラウンド4までに出したなら、最後の収穫の後、レンガ1を払ってボーナス1点を得てもよい。最大で人物の数まで。,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204100,D100,D100,,君主,Lord of the Manor,1,,,得点計算時、最大の4点に達している得点カテゴリの数だけボーナス1点を得る。（柵で囲われた厩についてもボーナスを得られる。）,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204101,D101,D101*,6759,菓子職人,Sugar Baker,1,,,アクションスペース「穀物活用」を使用するたび、その後に食料1を支払ってボーナス1点を購入できる。その食料はそのアクションスペースに置く。（に使用したプレイヤーが得る。）,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204102,D102,D102,,厩の見本作り,Sample Stable Maker,1,,,帰宅フェイズのはじめに、建設されている厩1をストックに戻して、木材1小麦1食料1、そして「小さい進歩」アクションを得られる。,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,26,2
204103,D103,D103,,運河の船頭,Canal Boatman,1,,,「漁」または「葦原」を使うたび、食料1を払ってすぐに他の人物をこのカードの上に置ける。そうするなら、石材3もしくは小麦1野菜1を得る。,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,26,2
204104,D104,D104*,6692,耕作者,Cultivator,1,,,新たに得た畑タイル1枚につき、追加で木材1と食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,26,2
204105,D105,D105,6748,彫師,Sculptor,1,,,レンガの累積スペースを使用するたび、追加で食料1を得る。石材の累積スペースを使用するたび、追加で小麦1を得る。,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,26,2
204106,D106,D106,,ウイスキー蒸留者,Whisky Distiller,1,,,いつでも、小麦1を支払ってよい。そうするなら、現在のラウンドに2を足し、対応するラウンドスペースに食料4を置く。このラウンドのはじめにその食料を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204107,D107,D107*,6713,釣鐘鋳造師,Bellfounder,1,,,毎ラウンドの帰宅フェイズで、レンガ1以上を持っているなら、レンガ全てを破棄して食料3かボーナス1点を得てもよい。,,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204108,D108,D108*,1571,石工,Stone Carver,1,,,収穫時、このカードで石材ちょうど1を食料3に変換できる。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204109,D109,D109,9861,種まき指導者,Sowing Master,1,,,このカードを出したとき、すぐに木材1を得る。「種をまく」アクションを持つアクションスペースを使用するたび、食料2を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204110,D110,D110,9862,養魚家,Fish Farmer,1,,,累積スペース「漁」に食料1/2/3+があるとき、累積スペース「葦原」/「粘土坑」/「森林」で追加の食料2を得られる。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204111,D111,D111*,7643,内装業者,Interior Decorator,1,,,改築するたび、その先6ラウンドのスペースに食料1ずつ置く。これらのラウンドのはじめにその食料を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204112,D112,D112,9863,若農家,Young Farmer,1,,,アクションスペース「大きい進歩」を使用するたび、追加で小麦1を得て、その後「種をまく」アクションを行える。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,26,2
204113,D113,D113,9864,食料商人,Food Merchant,1,,,畑から収穫した小麦の数だけ、食料3払って野菜1を購入できる。畑から最後の小麦を収穫したなら、野菜を食料2で購入できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,26,2
204114,D114,D114*,4068,種商人,Seed Trader,1,,,このカードの上に小麦2と野菜2を置く。いつでもこれらを購入できる。小麦1につき食料2、野菜1につき食料3必要。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,26,2
204115,D115,D115*,6703,飼い葉の栽培人,Fodder Planter,1,,,収穫の繁殖フェイズで、あなたは得た家畜の子1につき、畑ちょうど1に農作物を種まきしてもよい。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,26,2
204116,D116,D116,9865,樹木検査人,Tree Inspector,1,,,このカードはあなただけが使える累積スペース「木材1」である。アクションスペースカード「石切り場」が新たに公開されるたび、このカードの上の木材を全て捨てなければならない。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204117,D117,D117,6771,木の専門家,Wood Expert,1,,,このカードを出したとき、すぐに木材2を得る。進歩を出すたび、進歩コストの木材2までを食料1で代用できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204118,D118,D118*,6667,唐変木,Bonehead,1,,,このカードを出したとき、すぐに木材6をこの上に置く。手札からカード（このカードも含む）を出すたび、その直後、このカードの上から木材1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204119,D119,D119*,6773,森の労役者,Wood Barterer,1,,,「柵の建設」か「部屋の建設」アクションを持つアクションスペースを使用するたび，その前に木材2を得るか、木材2までをそれぞれ葦1と交換するか、どちらかを選んで行える。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204120,D120,D120*,1537,レンガ運び,Clay Deliveryman,1,,,ラウンド6から14のうち未プレイのラウンドスペース全てにレンガ1ずつ置く。これらのラウンドのはじめにそのレンガを得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204121,D121,D121*,1455,レンガ積み,Clay Plasterer,1,,,レンガの家に改築するコストがちょうどレンガ1と葦1になる。レンガの部屋の建設コストがレンガ3と葦2になる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204122,D122,D122,7489,粘土運搬人,Clay Carrier,1,,,このカードを出したとき、すぐにレンガ2を得る。毎ラウンドに1回、いつでも食料2を支払ってレンガ2を購入できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204123,D123,D123,9351,改築計画作成者,Renovation Preparer,1,,,木材/レンガの部屋を建設するたび、1部屋につきレンガ2/石材2を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204124,D124,D124,9866,使者,Emissary,1,,,いつでも、ストックから品物1をこのカードの上に置いて石材1を得られる。ただし、このカードにはそれぞれ異なる品物を置かなければならない。（食料は品物とみなす。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204125,D125,D125,9867,林業者,Forest Trader,1,,,木材またはレンガの累積スペースを使用するたび、建設資材ちょうど1を購入できる。木材、レンガ、葦は食料1。石材は食料2必要。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204126,D126,D126,9868,畑の耕作者,Field Cultivator,1,,,このカードの上に木材1、レンガ1、葦1、石材1、葦1、レンガ1、木材1を積む。畑タイルから収穫するたび、この山の一番上の品物を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204127,D127,D127,9869,稼ぎ頭,Hardworking Man,3,,,このカードはあなただけが使えるアクションスペースである。他のプレイヤーそれぞれがあなたより多くの部屋を持っているなら、「日雇い労働者」「部屋の建設」そして「大きい進歩」アクション（3つともすべて）ができる。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204128,D128,D128,4089,建設の獅子,Building Tycoon,3,,,他のプレイヤーが1部屋以上建設するたび、あなたはそのプレイヤーに食料1を支払ってすぐにちょうど1部屋だけ建設してもよい。（部屋の建設コストは支払うこと。）,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204129,D129,D129,9870,材木の名手,Lumber Virtuoso,3,,,ストックに木材5以上ある収穫のたび、木材5になるまで木材を捨てて「厩の建設」または「木の部屋の建設」アクションを、通常のコストを支払って行える。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204130,D130,D130,,日曜大工,Recreational Carpenter,3,,,アクションスペース「集会所」を使用しなかった労働フェイズの終わりに、人物を配置せず「部屋の建設」アクションを行える。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204131,D131,D131,9872,職人技奨励者,Craftsmanship Promoter,3,,,このカードを出したとき、すぐに石材1を得る。サプライボードの下段にある大きい進歩を「小さい進歩」アクションでも建設できる。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204132,D132,D132*,1566,隠れ農夫,Hide Farmer,3,,,得点計算時、未使用の農場スペースのうち好きな数だけ、農場スペース1につき食料1を支払ってよい。それらのスペースはマイナス点にならない。,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204133,D133,D133,9873,ビール露店経営者,Beer Tent Operator,3,,,収穫の食料供給フェイズで、このカードを使って木材1小麦1をボーナス1点食料2に換えられる。,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204134,D134,D134,,牡蠣食べ,Oyster Eater,3,,,累積スペース「漁」が使用されるたび、ボーナス1点を得るが、そのラウンドの次の人物の配置をスキップしなければならない。（その人物は後の手番で配置できる。）,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204135,D135,D135,9875,園芸事務長,Gardening Head Official,3,,,未開始のラウンドが3/6/9ラウンドあれば、すぐに木材2/3/4を得る。得点計算時、畑の上にある野菜が最も多いプレイヤーはボーナス2点を得る。,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204136,D136,D136,9876,動物愛護活動家,Animal Activist,3,,,未開始のラウンドが3/6/9ラウンドあれば、すぐに木材2/3/4を得る。得点計算時、柵に囲われた厩が最も多いプレイヤーはボーナス2点を得る。,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
204137,D137,D137,9877,交換教師,Trade Teacher,3,,,アクションスペース「授業」を使用するたび、その後で異なる種類の建設資材を2つまで購入できる。小麦、石材、羊、猪は食料1。牛と野菜は食料2必要。,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,26,2
204138,D138,D138,6727,動物好き,Pet Lover,3,,,家畜ちょうど1のある累積スペースを使用するたび、家畜をそこに残して、代わりに共通のストックから同種の家畜1を得る。さらに、食料3と小麦1も得る。,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,26,2
204139,D139,D139,9878,議長,Chairman,3,,,他のプレイヤーがアクションスペース「集会所」を使用するたび、（そのアクションを実行する前に）そのプレイヤーと自分は食料1を得る。もしあなたが使用したなら、食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204140,D140,D140,9879,大口叩き,Loudmouth,3,,,累積スペースから、建設資材を4つ以上取るか、家畜を4頭以上取るたび、追加で食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,26,2
204141,D141,D141*,1494,種屋,Seed Seller,3,,,このカードを出したとき、すぐに小麦1を得る。アクションスペース「小麦の種」を使用するたび、追加で小麦1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,26,2
204142,D142,D142,9880,じゃがいも植え,Potato Planter,3,,,労働フェイズの終わりに、累積スペース「粘土坑」か「葦原」のどちらかをあなたが占有していて、もう片方が未占有の状態なら、野菜1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,26,2
204143,D143,D143,,木材裁断師,Tree Cutter,3,,,木材以外の同種の品物3以上がある累積スペースを使用するたび、追加で木材1を得る。（食料は品物とみなす。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204144,D144,D144,1263,水辺の労働者,Water Worker,3,,,累積スペース「漁」か、そこに縦横に隣接するアクションスペース3か所にいずれかを使用するたび、その後に追加で葦1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204145,D145,D145,9882,屋根点検者,Roof Examiner,3,,,このカードを出したとき、大きい進歩1/2/3/4枚持っているなら、葦2/3/4/5を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204146,D146,D146*,4127,運搬人,Porter,3,,,累積スペースにある同種の資材4以上を取るたび、追加でその資材1と食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,26,2
204147,D147,D147,,罠作り,Trap Builder,3,,,アクションスペース「日雇い労働者」を使用するたび、以降の3ラウンドのスペースに食料1、食料1、猪1を順に置く。これらのラウンドのはじめに、その品物を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,26,2
204148,D148,D148,6693,屋内飼育の専門家,Domestician Expert,4,,,縦横に隣接する2部屋の間の柵用地に、それぞれ羊2を収容できる。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204149,D149,D149,9884,臨時労働者,Casual Worker,4,,,他のプレイヤーが累積スペース「石切り場」を使用するたび、食料1を得るか、木材を支払わずに厩1を建設できる。,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,26,2
204150,D150,D150,9886,信仰深い配偶者,Godly Spouse,4,,,「家族を増やす」アクションを、このラウンドであなたが配置する2番目の人物で行うたび、最初の人物を家に戻す。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204151,D151,D151,,スピンドクター,Spin Doctor,4,,,累積スペース「小劇場」を使うたび、その直後に他の人物を好きなアクションスペースに配置してもよい。占有されていてもよい。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204152,D152,D152*,1432,パトロン,Patron,4,,,あなたはこのカードより後に職業1を出すたび、その直前（職業コストを支払う前）に食料2を得る。,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,26,2
204153,D153,D153,9887,裕福な男,Wealthy Man,4,,,1/2/3/4/5/6回目の収穫のはじめに、小麦畑が少なくとも1/2/3/4/5/6あれば、ボーナス1点を得る。,,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,26,2
